Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Continent
Emiratos Árabes Unidos,ARE,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2021,1.10350896743406,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2022,1.1459868413057,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2023,1.12356353480216,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2015,2.06795647161587,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2016,1.83619883089356,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2017,1.63825648037955,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2018,1.46406877917757,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2019,2.24119310520802,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2020,1.78329602252917,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2021,1.42816875557187,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2022,1.35952814927854,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2023,1.34646822552246,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2015,2.297,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2016,2.468,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2017,2.548,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2018,2.664,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2019,2.759,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2020,2.879,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2021,2.912,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Nuevas empresas registradas (número),IC.BUS.NREG,2015,16625.0,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Nuevas empresas registradas (número),IC.BUS.NREG,2016,16735.0,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Nuevas empresas registradas (número),IC.BUS.NREG,2017,16285.0,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Nuevas empresas registradas (número),IC.BUS.NREG,2018,17907.0,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Nuevas empresas registradas (número),IC.BUS.NREG,2019,22593.0,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Nuevas empresas registradas (número),IC.BUS.NREG,2020,19050.0,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2017,3.818,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2018,3.33,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2021,4.214,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2022,4.117,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2023,2.659,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2017,1.091,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2018,1.226,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2021,0.249,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2022,0.421,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2023,1.232,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2017,3.969,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2018,3.394,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2021,5.471,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2022,1.025,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2023,2.786,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2015,97.1127925599087,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2016,97.0544472135744,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2017,96.5113992728758,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2018,96.0260705556585,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2019,95.058123626524,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2020,95.4082134025434,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2021,95.5882256542032,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2022,95.1243712567946,Western Asia,Asia
Emiratos Árabes Unidos,ARE,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2023,95.1293376273225,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Técnicos de investigación y desarrollo (por cada millón de personas),SP.POP.TECH.RD.P6,2018,889.5377,Western Asia,Asia
Emiratos Árabes Unidos,ARE,Índice de facilidad para hacer negocios (1 = reglamentaciones más favorables para los negocios),IC.BUS.EASE.XQ,2019,16.0,Western Asia,Asia
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2015,1.95999348296268,Eastern Africa,Africa
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2016,2.22709165693129,Eastern Africa,Africa
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2017,2.41185697010097,Eastern Africa,Africa
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2018,2.91913575004513,Eastern Africa,Africa
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2019,3.03932189267754,Eastern Africa,Africa
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2020,3.11175521633945,Eastern Africa,Africa
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2021,3.3053334611833,Eastern Africa,Africa
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2022,3.26640460411089,Eastern Africa,Africa
Eritrea,ERI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2023,3.26662457338217,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2015,6.265,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2016,6.239,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2017,6.196,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2018,6.091,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2019,6.159,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2020,6.69,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2021,6.862,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2022,6.383,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2023,6.295,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2015,4.881,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2016,4.93,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2017,5.014,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2018,4.982,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2019,4.996,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2020,5.539,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2021,5.551,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2022,5.071,Eastern Africa,Africa
Eritrea,ERI,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2023,4.943,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2015,2.33075694056652,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2016,2.33360449857193,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2017,2.33289237962955,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2018,2.33188387049217,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2019,2.32954932262237,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2020,2.31802493484539,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2021,2.32785507943003,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2022,2.32637002219269,Eastern Africa,Africa
Eritrea,ERI,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2023,2.3208041651999,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2015,61.6283890576647,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2016,60.2975237816149,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2017,61.4730514703319,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2018,59.526492405025,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2019,58.7751063913067,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2020,59.1564633504382,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2021,58.8393482252974,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2022,58.5189736714706,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2023,58.0773399923555,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2015,67.0740893661415,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2016,66.0952500470603,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2017,66.8979311885889,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2018,65.4991593154404,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2019,64.8880979490352,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2020,64.9248509572459,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2021,65.0357155171423,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2022,64.3421891015874,Eastern Africa,Africa
Eritrea,ERI,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2023,63.9776420297477,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2015,74.8064723201178,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2016,74.6952360028265,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2017,74.8554291292401,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2018,74.7270965238186,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2019,74.5276368938207,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2020,74.7724871451715,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2021,74.373849808378,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2022,74.1436174739612,Eastern Africa,Africa
Eritrea,ERI,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2023,73.983287510957,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2015,64.2047415865878,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2016,63.0407965132505,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2017,64.040947729725,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2018,62.3580739319998,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2019,61.6762543399823,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2020,61.8914559413961,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2021,61.7758175679494,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2022,61.2711370644112,Eastern Africa,Africa
Eritrea,ERI,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2023,60.8626404510475,Eastern Africa,Africa
Eritrea,ERI,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2015,0.064,Eastern Africa,Africa
Eritrea,ERI,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2016,0.067,Eastern Africa,Africa
Eritrea,ERI,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2017,0.066,Eastern Africa,Africa
Eritrea,ERI,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2018,0.081,Eastern Africa,Africa
Eritrea,ERI,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2019,0.071,Eastern Africa,Africa
Eritrea,ERI,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2020,0.082,Eastern Africa,Africa
Eritrea,ERI,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2021,0.079,Eastern Africa,Africa
Eritrea,ERI,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2022,0.071,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2015,22.8627707393156,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2016,22.9711594986016,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2017,22.8116784911304,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2018,22.9410196056893,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2019,23.1428137835569,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2020,22.9094174825667,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2021,23.298295112192,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2022,23.5300779690088,Eastern Africa,Africa
Eritrea,ERI,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2023,23.6958446669183,Eastern Africa,Africa
Eritrea,ERI,Índice de facilidad para hacer negocios (1 = reglamentaciones más favorables para los negocios),IC.BUS.EASE.XQ,2019,189.0,Eastern Africa,Africa
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2015,0.492566223748192,Southern Europe,Europe
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2016,0.516600080108571,Southern Europe,Europe
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2017,0.532404308612749,Southern Europe,Europe
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2018,0.855189455705699,Southern Europe,Europe
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2019,1.21011117651077,Southern Europe,Europe
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2020,1.20824231450057,Southern Europe,Europe
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2021,0.827932555072534,Southern Europe,Europe
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2022,0.77222896786318,Southern Europe,Europe
Eslovenia,SVN,Crecimiento de la población urbana (% anual),SP.URB.GROW,2023,0.998898380933817,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2015,2.31634742751979,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2016,2.95902323595591,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2017,5.10589623013257,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2018,4.00130474808684,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2019,2.78704376998884,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2020,-4.72524690259519,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2021,8.09863398767787,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2022,2.50488429850861,Southern Europe,Europe
Eslovenia,SVN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2023,1.70880508049775,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2015,10.033,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2016,8.588,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2017,7.481,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2018,5.7,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2019,4.957,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2020,5.63,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2021,5.318,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2022,4.319,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2023,3.714,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2015,8.962,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2016,8.0,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2017,6.565,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2018,5.108,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2019,4.446,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2020,4.971,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2021,4.744,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2022,4.011,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2023,3.652,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2015,8.048,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2016,7.49,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2017,5.773,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2018,4.604,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2019,4.012,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2020,4.411,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2021,4.259,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2022,3.753,Southern Europe,Europe
Eslovenia,SVN,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2023,3.6,Southern Europe,Europe
Eslovenia,SVN,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2015,3.69725390955359,Southern Europe,Europe
Eslovenia,SVN,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2016,3.67225940660771,Southern Europe,Europe
Eslovenia,SVN,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2017,3.67146030388671,Southern Europe,Europe
Eslovenia,SVN,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2018,3.65428225232952,Southern Europe,Europe
Eslovenia,SVN,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2019,3.64773678567013,Southern Europe,Europe
Eslovenia,SVN,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2020,3.59163285440134,Southern Europe,Europe
