Country,Happiness Rank 2015,Happiness Rank 2016,Happiness Rank 2017,Happiness Rank 2018,Happiness Rank 2019,Happiness Score 2015,Happiness Score 2016,Happiness Score 2017,Happiness Score 2018,Happiness Score 2019,Family 2015,Family 2016,Family 2017,Family 2018,Family 2019,Freedom 2015,Freedom 2016,Freedom 2017,Freedom 2018,Freedom 2019,Trust (Government Corruption) 2015,Trust (Government Corruption) 2016,Trust (Government Corruption) 2017,Trust (Government Corruption) 2018,Trust (Government Corruption) 2019,Generosity 2015,Generosity 2016,Generosity 2017,Generosity 2018,Generosity 2019,Happiness.Rank 2015,Happiness.Rank 2016,Happiness.Rank 2017,Happiness.Rank 2018,Happiness.Rank 2019,Happiness.Score 2015,Happiness.Score 2016,Happiness.Score 2017,Happiness.Score 2018,Happiness.Score 2019,Economy..GDP.per.Capita. 2015,Economy..GDP.per.Capita. 2016,Economy..GDP.per.Capita. 2017,Economy..GDP.per.Capita. 2018,Economy..GDP.per.Capita. 2019,Health..Life.Expectancy. 2015,Health..Life.Expectancy. 2016,Health..Life.Expectancy. 2017,Health..Life.Expectancy. 2018,Health..Life.Expectancy. 2019,Trust..Government.Corruption. 2015,Trust..Government.Corruption. 2016,Trust..Government.Corruption. 2017,Trust..Government.Corruption. 2018,Trust..Government.Corruption. 2019,Dystopia.Residual 2015,Dystopia.Residual 2016,Dystopia.Residual 2017,Dystopia.Residual 2018,Dystopia.Residual 2019,Overall rank 2015,Overall rank 2016,Overall rank 2017,Overall rank 2018,Overall rank 2019,Score 2015,Score 2016,Score 2017,Score 2018,Score 2019,GDP per capita 2015,GDP per capita 2016,GDP per capita 2017,GDP per capita 2018,GDP per capita 2019,Social support 2015,Social support 2016,Social support 2017,Social support 2018,Social support 2019,Healthy life expectancy 2015,Healthy life expectancy 2016,Healthy life expectancy 2017,Healthy life expectancy 2018,Healthy life expectancy 2019,Freedom to make life choices 2015,Freedom to make life choices 2016,Freedom to make life choices 2017,Freedom to make life choices 2018,Freedom to make life choices 2019,Perceptions of corruption 2015,Perceptions of corruption 2016,Perceptions of corruption 2017,Perceptions of corruption 2018,Perceptions of corruption 2019
Laos,105.0,108.0,111.0,75.62533333333334,40.250666666666675,4.876,4.876,4.876,3.3711233333333412,1.8662466666666817,0.3613700000000222,0.1730400000000145,-0.0152899999999931,0.2055301041666742,0.4263502083333416,0.647170312500009,0.6097043750000068,0.5722384375000047,0.4501489583333367,0.3280594791666686,0.2059700000000006,0.1877100000000027,0.1694499999999976,0.2253591666666636,0.2812683333333297,0.3371774999999957,0.43079,0.330395,0.23,0.266,4.289677419354838,8.313354838709676,12.337032258064514,16.36070967741935,20.38438709677419,24.40806451612903,28.431741935483867,32.4554193548387,36.47909677419354,40.50277419354838,44.526451612903216,48.550129032258056,52.573806451612896,56.597483870967736,60.621161290322576,64.64483870967742,68.66851612903224,72.69219354838708,76.71587096774192,80.73954838709676,84.7632258064516,88.78690322580644,92.81058064516128,96.83425806451612,100.85793548387096,104.8816129032258,108.90529032258064,112.92896774193548,116.9526451612903,120.97632258064516,125.0,120.0,115.0,110.0,105.0,4.103999999999985,4.276999999999987,4.449999999999989,4.623,4.796,0.5880000000000081,0.632000000000005,0.6760000000000019,0.72,0.764,1.0459999999999994,1.0419999999999998,1.0380000000000005,1.034,1.03,0.1110000000000184,0.2210000000000036,0.3310000000000173,0.441,0.551,0.8629999999999995,0.7839999999999918,0.7049999999999841,0.626,0.547,0.2040000000000006,0.1940000000000026,0.184000000000001,0.174,0.164
Latvia,47.0,26.0,5.0,5.340666666666645,5.681333333333289,6.0219999999999345,6.483999999999924,6.945999999999913,5.117096640879254,3.288193281758595,1.459289922637936,1.6138373936271933,1.40471494197845,1.048565584213896,0.6924162264493422,0.3362668686847883,0.2887902356877987,0.325707912445068,0.2552986082967121,0.1848893041483562,0.1144800000000003,0.1400599999999983,0.1656400000000033,0.1711800000000022,0.1767200000000011,0.18226,0.17445,0.153074786067009,0.092,0.075,18.049999999999997,36.025,54.0,44.369999980926515,34.73999996185303,25.109999942779535,15.479999923706051,5.84999990463257,4.9321496486663845,4.014299392700198,3.0964491367340123,2.1785988807678263,1.26074862480164,1.136312294006351,1.011875963211062,0.887439632415773,0.763003301620484,0.638566970825195,0.5256221219897268,0.4126772731542585,0.2997324243187903,0.1867875754833221,0.0738427266478539,0.4578052222728732,0.8417677178978924,1.2257302135229118,1.609692709147931,1.99365520477295,18.9957701365153,35.99788506825765,53.0,53.0,53.0,53.0,53.0,5.911999999999999,5.918999999999999,5.926,5.933,5.94,1.031000000000006,1.0700000000000074,1.1090000000000089,1.148,1.187,1.4209999999999994,1.4319999999999986,1.4429999999999978,1.454,1.465,0.2479999999999336,0.3889999999999531,0.5299999999999727,0.671,0.812,0.6599999999999966,0.561000000000007,0.4619999999999891,0.363,0.264,0.072,0.0700000000000002,0.0680000000000005,0.066,0.064
Lebanon,83.0,73.0,63.0,43.80633333333333,24.612666666666655,5.418999999999983,5.70900000000006,5.999000000000024,4.394924110022676,2.7908482200453286,1.186772330067981,1.351579453843442,1.12962424755096,0.8888263984580522,0.6480285493651445,0.4072307002722368,0.2634024836509638,0.288515985012054,0.1974773233413692,0.1064386616706844,0.0153999999999996,0.0001899999999999,-0.0150199999999998,0.0628333333333334,0.1406866666666667,0.21854,0.23693,0.264450758695602,0.214,0.166,29.444000000000003,58.722,88.0,71.44499998092651,54.88999996185303,38.33499994277955,21.779999923706058,5.22499990463257,4.394997429847718,3.564994955062866,2.734992480278014,1.904990005493162,1.07498753070831,1.00700623989105,0.9390249490737896,0.8710436582565295,0.8030623674392693,0.735081076622009,0.5955676272511481,0.456054177880287,0.316540728509426,0.1770272791385649,0.037513829767704,0.3690258324146272,0.7005378350615504,1.0320498377084737,1.3635618403553968,1.69507384300232,16.79671589533488,31.89835794766744,47.0,58.0,69.0,80.0,91.0,5.840999999999951,5.67999999999995,5.518999999999949,5.358,5.197,0.8990000000000009,0.9209999999999994,0.9429999999999978,0.965,0.987,1.043999999999997,1.0889999999999986,1.1340000000000003,1.179,1.224,0.6950000000000003,0.7250000000000014,0.7549999999999955,0.785,0.815,1.3640000000000327,1.0769999999999982,0.7900000000000773,0.503,0.216,0.4630000000000223,0.3540000000000134,0.2450000000000045,0.136,0.027
Lesotho,97.0,78.5796,60.1592,41.7388,23.318399999999997,4.898,4.141512518623349,3.3850250372466997,2.6285375558700492,1.8720500744933992,1.1155625931167492,1.2646277793502634,1.3391603724670065,1.0491447716827669,0.7591291708985276,0.4691135701142883,0.412928093485732,0.3848353551714467,0.2982369034476311,0.2116384517238156,0.12504,0.131075272679738,0.137110545359476,0.143145818039214,0.149181090718952,0.15521636339869,0.1563568176470495,0.157497271895409,0.116,0.107,46.404666666666664,92.70233333333331,139.0,111.9616000175476,84.92320003509522,57.88480005264282,30.846400070190427,3.80800008773804,3.150604319572451,2.493208551406862,1.835812783241273,1.178417015075684,0.521021246910095,0.416816997528076,0.312612748146057,0.208408498764038,0.104204249382019,0.0,0.0238189280033111,0.0476378560066223,0.0714567840099335,0.0952757120132447,0.119094640016556,0.3812427759170528,0.6433909118175496,0.9055390477180464,1.1676871836185432,1.42983531951904,44.95322354634603,88.47661177317302,132.0,135.0,138.0,141.0,144.0,3.8259999999999983,3.8199999999999985,3.8139999999999983,3.808,3.802,0.4209999999999994,0.4380000000000024,0.4549999999999983,0.472,0.489,1.3530000000000086,1.3070000000000022,1.26100000000001,1.215,1.169,-0.1880000000000166,-0.0990000000000179,-0.0099999999999909,0.079,0.168,0.6149999999999807,0.5509999999999877,0.4869999999999947,0.423,0.359,0.169000000000004,0.1499999999999985,0.1310000000000002,0.112,0.093
Liberia,184.0,218.0,252.0,168.89100000000002,85.78200000000001,2.673000000000002,1.72400000000016,0.775000000000091,0.7847379718272501,0.7944759436544094,0.8042139154815686,0.8454328837871543,0.872117936611176,0.7116911808151954,0.5512644250192149,0.3908376692232345,0.3827495029826657,0.332881182432175,0.2334941216214512,0.1341070608107274,0.0347200000000036,0.0209200000000038,0.007120000000004,0.085953333333336,0.164786666666668,0.24362,0.24063,0.26654988527298,0.206,0.233,49.48866666666666,98.74433333333332,148.0,119.10659999847412,90.21319999694823,61.31979999542236,32.42639999389648,3.53299999237061,2.850208352506164,2.1674167126417188,1.4846250727772732,0.8018334329128276,0.119041793048382,0.1412170737981798,0.1633923545479776,0.1855676352977754,0.2077429160475732,0.229918196797371,0.191724207252264,0.1535302177071572,0.1153362281620502,0.0771422386169433,0.0389482490718365,0.3658157914876931,0.6926833339035499,1.0195508763194066,1.3464184187352632,1.67328596115112,58.78219064076742,115.89109532038373,173.0,165.0,157.0,149.0,141.0,2.05499999999995,2.534999999999968,3.0149999999999864,3.495,3.975,0.0849999999999999,0.0819999999999998,0.0789999999999997,0.076,0.073,0.6659999999999968,0.7299999999999898,0.7939999999999827,0.858,0.922,-0.2609999999999672,-0.0849999999999795,0.0910000000000081,0.267,0.443,0.5660000000000025,0.5169999999999959,0.4680000000000035,0.419,0.37,0.0209999999999999,0.024,0.0270000000000001,0.03,0.033
Libya,71.0,75.0,79.0,54.492,29.984,5.475999999999999,5.336999999999989,5.198000000000036,3.9257530356004695,2.6535060712009035,1.3812591068013376,1.500731271851862,1.35756433010101,1.0630114096831067,0.7684584892652034,0.4739055688473002,0.4395520525440872,0.465733230113983,0.3426721534093216,0.2196110767046602,0.0965499999999988,0.0897099999999984,0.082869999999998,0.1162299999999986,0.1495899999999993,0.18295,0.17087,0.152073666453362,0.116,0.133,22.755333333333333,45.37766666666667,68.0,55.505000019073485,43.01000003814697,30.515000057220465,18.020000076293947,5.52500009536743,4.640360689163206,3.755721282958982,2.871081876754758,1.986442470550534,1.10180306434631,0.9854762554168672,0.8691494464874248,0.7528226375579822,0.6364958286285396,0.520169019699097,0.4346572577953341,0.3491454958915712,0.2636337339878083,0.1781219720840454,0.0926102101802826,0.441090416908264,0.7895706236362455,1.138050830364227,1.4865310370922085,1.83501124382019,22.556674162546795,43.2783370812734,64.0,66.0,68.0,70.0,72.0,5.688999999999993,5.647999999999996,5.606999999999999,5.566,5.525,0.8079999999999927,0.8669999999999902,0.9259999999999876,0.985,1.044,1.4909999999999997,1.4440000000000026,1.3970000000000056,1.35,1.303,0.1929999999999836,0.3129999999999882,0.4329999999999927,0.553,0.673,0.7359999999999616,0.6559999999999775,0.575999999999965,0.496,0.416,0.136000000000001,0.1400000000000005,0.1440000000000001,0.148,0.152
Lithuania,64.0,68.0,72.0,49.931,27.862,5.792999999999999,5.773000000000003,5.753,4.329030491824682,2.9050609836493635,1.4810914754740452,1.5891245287768072,1.47351610660553,1.0874717651511825,0.7014274236968349,0.3153830822424872,0.3009397070606781,0.234231784939766,0.164851189959844,0.0954705949799219,0.0260899999999999,0.0339799999999996,0.0418700000000011,0.0367166666666674,0.0315633333333337,0.02641,0.02025,0.010164656676352,0.026,0.043,17.362,34.681,52.0,42.78039999008179,33.56079998016358,24.341199970245363,15.121599960327153,5.90199995040894,4.984516429901126,4.067032909393312,3.1495493888854984,2.2320658683776844,1.31458234786987,1.17745586633682,1.04032938480377,0.90320290327072,0.76607642173767,0.62894994020462,0.5055330807343122,0.3821162212640045,0.2586993617936968,0.135282502323389,0.0118656428530812,0.4551806189119809,0.8984955949708807,1.3418105710297803,1.7851255470886802,2.22844052314758,26.152293682098385,50.076146841049194,74.0,66.0,58.0,50.0,42.0,5.361000000000047,5.55800000000005,5.7549999999999955,5.952,6.149,1.073999999999998,1.1149999999999949,1.1559999999999917,1.197,1.238,1.5630000000000024,1.551000000000002,1.5390000000000017,1.527,1.515,0.4099999999999966,0.511999999999972,0.6139999999999759,0.716,0.818,0.527000000000001,0.4680000000000035,0.4089999999999918,0.35,0.291,-0.1020000000000038,-0.0660000000000025,-0.0300000000000011,0.006,0.042
Luxembourg,23.0,26.0,29.0,21.598666666666674,14.197333333333347,6.796000000000021,6.721000000000004,6.646000000000015,4.923007184821245,3.2000143696424743,1.477021554463704,1.5959983873875956,1.45758366584778,1.172553921493556,0.8875241771393316,0.6024944327851074,0.5451123938048426,0.59662789106369,0.5072852607091248,0.4179426303545596,0.3285999999999944,0.3039099999999948,0.2792199999999951,0.2795933333333301,0.279966666666665,0.28034,0.27571,0.283180981874466,0.196,0.194,6.129333333333333,12.064666666666668,18.0,15.772599983215333,13.545199966430664,11.317799949645996,9.090399932861327,6.86299991607666,5.838788652420044,4.8145773887634284,3.790366125106812,2.766154861450196,1.74194359779358,1.5625727772712714,1.3832019567489628,1.2038311362266545,1.0244603157043457,0.845089495182037,0.7398384809494016,0.6345874667167661,0.5293364524841307,0.4240854382514953,0.31883442401886,0.5789699554443359,0.8391054868698119,1.099241018295288,1.3593765497207635,1.61951208114624,9.746341387430826,17.873170693715412,26.0,23.0,20.0,17.0,14.0,6.3700000000000045,6.550000000000011,6.730000000000018,6.91,7.09,1.477000000000004,1.5100000000000051,1.5430000000000064,1.576,1.609,1.643000000000001,1.602000000000004,1.561000000000007,1.52,1.479,0.5480000000000018,0.6640000000000157,0.7800000000000011,0.896,1.012,0.9499999999999886,0.8439999999999941,0.7379999999999995,0.632,0.526,0.3360000000000003,0.3309999999999995,0.3259999999999987,0.321,0.316
Macedonia,97.0,99.0,101.0,69.07833333333333,37.15666666666666,5.234999999999985,5.3489999999999895,5.462999999999994,4.043032450646289,2.6230649012925844,1.2030973519388797,1.305883858915962,1.20789301395416,0.9275674731267268,0.6472419322992939,0.3669163914718609,0.3896679893398271,0.2986615978679623,0.3214131957359285,0.3441647936038947,0.0876699999999957,0.1048699999999982,0.1220699999999936,0.1440751606130561,0.1660803212261186,0.188085481839181,0.23507,0.25376096367836,0.173,23.12975,46.0865,69.04325,92.0,74.63500003814697,57.27000007629395,39.90500011444093,22.540000152587893,5.17500019073486,4.3529157400131195,3.53083128929138,2.70874683856964,1.8866623878479,1.06457793712616,0.9806519865989688,0.8967260360717775,0.8128000855445864,0.7288741350173952,0.644948184490204,0.5280141063034536,0.4110800281167031,0.2941459499299527,0.1772118717432022,0.0602777935564518,0.3717160969972614,0.6831544004380711,0.9945927038788808,1.3060310073196904,1.6174693107605,16.18122442563375,30.744979540507003,45.308734655380256,59.8724897702535,74.43624488512675,89.0,72.237,55.474,38.711000000000006,21.948000000000008,5.185,4.339799999999999,3.4945999999999997,2.6494,1.8042,0.959,1.015,1.071,1.127,1.183,1.239,1.1294,1.0198,0.9102,0.8006,0.691,0.5403339946699135,0.3896679893398271,0.3911119928932181,0.392555996446609,0.394,0.3256,0.2572,0.1888,0.1204,0.052,0.052
Madagascar,149.0,150.0,151.0,101.903,52.806,3.709,3.722999999999999,3.7369999999999983,2.799912387729215,1.8628247754584315,0.925737163187648,1.048242349383031,0.913020372390747,0.6748245779229903,0.4366287834552337,0.1984329889874772,0.1620318204853958,0.189196765422821,0.1490911769485473,0.1089855884742737,0.06888,0.0626999999999995,0.0565200000000007,0.1087900000000005,0.1610600000000002,0.21333,0.2204,0.208732530474663,0.155,0.169,48.11266666666666,96.05633333333331,144.0,115.92880001068116,87.8576000213623,59.78640003204345,31.715200042724604,3.64400005340576,2.976361781358717,2.3087235093116747,1.641085237264632,0.9734469652175894,0.305808693170547,0.3196916162967678,0.3335745394229886,0.3474574625492094,0.3613403856754302,0.375223308801651,0.3136250421404838,0.2520267754793167,0.1904285088181495,0.1288302421569824,0.0672319754958153,0.3707081019878382,0.6741842284798611,0.977660354971884,1.281136481463907,1.58461260795593,48.72307507197062,95.8615375359853,143.0,143.0,143.0,143.0,143.0,3.2969999999999686,3.4560000000000173,3.615000000000009,3.774,3.933,0.2259999999999991,0.2379999999999995,0.25,0.262,0.274,0.8840000000000021,0.8920000000000012,0.9000000000000004,0.908,0.916,-0.0569999999999595,0.0960000000000036,0.2490000000000236,0.402,0.555,0.4399999999999977,0.3670000000000186,0.2940000000000111,0.221,0.148,0.0730000000000004,0.0650000000000012,0.0570000000000021,0.049,0.041
Malawi,133.0,134.0,135.0,91.34,47.67999999999999,4.019999999999982,3.8839999999999577,3.7479999999999905,2.651399480641672,1.5547989612833533,0.4581984419250346,0.5088128576469302,0.512568831443787,0.5087167698153984,0.5048647081870097,0.5010126465586211,0.4647714209850591,0.466914653778076,0.3384464358520506,0.2099782179260251,0.0815099999999997,0.0873799999999995,0.0932499999999993,0.1725933333333329,0.2519366666666665,0.33128,0.30968,0.287170469760895,0.21,0.218,45.47866666666667,90.73933333333336,136.0,109.59400000572204,83.18800001144409,56.78200001716613,30.376000022888174,3.97000002861023,3.2226884305477146,2.4753768324851992,1.728065234422684,0.9807536363601684,0.233442038297653,0.2497715473175048,0.2661010563373566,0.2824305653572084,0.2987600743770602,0.315089583396912,0.2666139975190165,0.2181384116411211,0.1696628257632256,0.1211872398853302,0.0727116540074348,0.4745265543460838,0.8763414546847329,1.278156355023382,1.679971255362031,2.08178615570068,47.38785743713379,92.6939287185669,138.0,141.0,144.0,147.0,150.0,4.117999999999995,3.940999999999974,3.76400000000001,3.587,3.41,0.1709999999999993,0.1760000000000001,0.1810000000000009,0.186,0.191,0.4839999999999946,0.5030000000000001,0.5219999999999985,0.541,0.56,-0.2610000000000241,-0.0720000000000027,0.1170000000000186,0.306,0.495,0.7949999999999875,0.7069999999999936,0.6189999999999998,0.531,0.443,0.0529999999999972,0.0619999999999976,0.0709999999999979,0.08,0.089
Malaysia,33.0,19.0,5.0,5.413333333333317,5.826666666666635,6.239999999999952,6.474999999999966,6.7099999999999795,4.904263792995863,3.0985275859917465,1.29279137898763,1.3999993961080008,1.28464603424072,0.9853555534106782,0.6860650725806362,0.3867745917505942,0.4550820237090249,0.402264982461929,0.2937133216412855,0.1851616608206421,0.0766099999999987,0.0624099999999963,0.0482099999999974,0.1423899999999983,0.2365699999999991,0.33075,0.41474,0.416608929634094,0.311,0.26,14.173333333333334,28.08666666666667,42.0,34.81680002212524,27.63360004425049,20.450400066375735,13.267200088500978,6.08400011062622,5.125443172454834,4.166886234283448,3.208329296112062,2.249772357940676,1.29121541976929,1.1567292213439964,1.022243022918703,0.8877568244934093,0.7532706260681157,0.618784427642822,0.508147683739662,0.3975109398365019,0.2868741959333418,0.1762374520301818,0.0656007081270218,0.4533703446388254,0.841139981150629,1.2289096176624328,1.6166792541742363,2.00444889068604,-31.997034072875973,-65.99851703643799,-100.0,-55.0,-10.0,35.0,80.0,9.271000000000186,8.288000000000011,7.305000000000064,6.322,5.339,0.9809999999999944,1.0409999999999968,1.100999999999999,1.161,1.221,1.5190000000000057,1.431999999999988,1.3449999999999989,1.258,1.171,0.1919999999999504,0.3509999999999422,0.5099999999999909,0.669,0.828,-0.1000000000000227,0.0520000000000209,0.2040000000000077,0.356,0.508,0.1640000000000014,0.1290000000000049,0.093999999999994,0.059,0.024
Mali,132.0,129.0,126.0,85.38366666666667,44.767333333333326,4.150999999999982,4.228999999999985,4.306999999999988,3.3067448436482607,2.3064896872965335,1.3062345309448062,1.4293412300491184,1.28147339820862,0.9687986239693902,0.6561238497301604,0.3434490754909305,0.3199916991838663,0.306613743305206,0.2542158288701371,0.2018179144350681,0.1494199999999992,0.1623699999999992,0.1753199999999992,0.1795399999999995,0.1837599999999997,0.18798,0.21064,0.183354198932648,0.139,0.153,42.43533333333333,84.71766666666667,127.0,102.43800001144407,77.87600002288818,53.31400003433228,28.75200004577637,4.19000005722046,3.447236144542695,2.70447223186493,1.961708319187165,1.2189444065094,0.476180493831635,0.4148175299167636,0.3534545660018922,0.2920916020870208,0.2307286381721494,0.169365674257278,0.1564865887165066,0.1436075031757352,0.1307284176349638,0.1178493320941924,0.104970246553421,0.4176143884658808,0.7302585303783407,1.0429026722908004,1.3555468142032605,1.66819095611572,30.445460637410477,59.22273031870524,88.0,98.0,108.0,118.0,128.0,4.617999999999995,4.560999999999993,4.503999999999991,4.447,4.39,0.3249999999999993,0.3399999999999998,0.3550000000000004,0.37,0.385,1.6169999999999618,1.488999999999976,1.36099999999999,1.233,1.105,-0.3160000000000309,-0.160000000000025,-0.004000000000019,0.152,0.308,0.4869999999999947,0.4470000000000027,0.4069999999999965,0.367,0.327,0.0679999999999996,0.064,0.0600000000000005,0.056,0.052
Malta,23.0,16.0,9.0,8.224666666666659,7.4493333333333185,6.673999999999978,6.859999999999957,7.045999999999992,5.191597406650118,3.3371948133002434,1.482792219950369,1.5759830524317522,1.48841166496277,1.1978683980548852,0.9073251311470004,0.6167818642391154,0.576954397167853,0.588767051696777,0.4642513677978473,0.3397356838989176,0.2152199999999879,0.2548999999999921,0.2945799999999963,0.3688933333333308,0.4432066666666654,0.51752,0.56237,0.574730575084686,0.376,0.375,9.25,18.125,27.0,22.90539999008179,18.810799980163576,14.716199970245365,10.621599960327153,6.52699995040894,5.490255928039554,4.453511905670168,3.416767883300782,2.380023860931396,1.34327983856201,1.2390127182006825,1.1347455978393544,1.0304784774780265,0.9262113571166988,0.821944236755371,0.688168603181839,0.554392969608307,0.4206173360347749,0.2868417024612429,0.153066068887711,0.4338254213333128,0.7145847737789146,0.9953441262245164,1.2761034786701182,1.55686283111572,8.37124188741048,15.185620943705242,22.0,22.0,22.0,22.0,22.0,6.3300000000000125,6.429000000000002,6.527999999999992,6.627,6.726,1.1799999999999995,1.2100000000000009,1.240000000000002,1.27,1.3,1.5399999999999974,1.5349999999999984,1.5299999999999976,1.525,1.52,0.5389999999999873,0.6539999999999679,0.768999999999977,0.884,0.999,0.8880000000000052,0.8070000000000164,0.7259999999999991,0.645,0.564,0.1149999999999984,0.1239999999999987,0.1329999999999991,0.142,0.151
Mauritania,136.0,142.0,148.0,99.98866666666666,51.977333333333334,3.966000000000008,3.7309999999999945,3.495999999999981,2.796375924614798,2.096751849229615,1.3971277738444314,1.598603189036112,1.2720308303833,0.8840508381967986,0.4960708460102975,0.1080908538237963,0.0571371072388728,0.0960980430245399,0.1255620286830266,0.1550260143415134,0.1844900000000002,0.1894300000000015,0.194370000000001,0.2025800000000007,0.2107900000000003,0.219,0.22686,0.201870024204254,0.134,0.106,41.07066666666667,82.03533333333333,123.0,99.2583999633789,75.51679992675781,51.77519989013672,28.033599853515625,4.29199981689453,3.563291311264037,2.834582805633544,2.1058743000030513,1.377165794372558,0.648457288742065,0.575835686922073,0.503214085102081,0.430592483282089,0.357970881462097,0.285349279642105,0.2556708246469495,0.2259923696517942,0.1963139146566388,0.1666354596614834,0.136957004666328,0.4398930668830864,0.7428291290998448,1.0457651913166033,1.3487012535333616,1.65163731575012,47.101091543833114,92.5505457719161,137.9999999999991,133.9999999999991,129.9999999999991,126.0,122.0,3.954000000000008,4.088000000000022,4.222000000000037,4.356,4.49,0.5180000000000042,0.5310000000000024,0.544000000000004,0.557,0.57,1.4790000000000134,1.4010000000000105,1.3230000000000075,1.245,1.167,-0.2989999999999781,-0.1019999999999754,0.0950000000000272,0.292,0.489,0.3179999999999978,0.2550000000000096,0.1920000000000072,0.129,0.066,0.1080000000000005,0.1029999999999997,0.0979999999999989,0.093,0.088
Mauritius,61.0,56.0,51.0,35.939666666666675,20.879333333333346,5.819000000000017,5.990000000000009,6.161000000000001,4.510085995703804,2.8591719914076066,1.2082579871114092,1.3204334822781902,1.20956099033356,0.988566071244721,0.7675711521558819,0.546576233067043,0.5019628274671106,0.491247326135635,0.3371148840904252,0.1829824420452154,0.0288500000000055,0.005670000000002,-0.0175099999999943,0.1141400000000037,0.2457900000000019,0.37744,0.36951,0.360933750867844,0.245,0.215,21.476666666666667,42.73833333333334,64.0,52.325800037384035,40.65160007476807,28.977400112152097,17.30320014953613,5.62900018692017,4.741079258918766,3.853158330917362,2.9652374029159585,2.0773164749145545,1.18939554691315,1.079117929935458,0.9688403129577656,0.8585626959800735,0.7482850790023813,0.638007462024689,0.5188422806560996,0.3996770992875101,0.2805119179189206,0.1613467365503311,0.0421815551817417,0.3732620269060133,0.704342498630285,1.0354229703545563,1.3665034420788282,1.6975839138031,17.4650559425354,33.2325279712677,49.0,51.0,53.0,55.0,57.0,5.9,5.897,5.894,5.891,5.888,0.9999999999999928,1.029999999999994,1.0599999999999952,1.09,1.12,1.3419999999999987,1.356999999999999,1.372,1.387,1.402,0.3420000000000129,0.4560000000000173,0.5700000000000216,0.684,0.798,0.8419999999999845,0.7560000000000002,0.6699999999999875,0.584,0.498,0.0199999999999995,0.0299999999999975,0.0399999999999991,0.05,0.06
Mexico,28.0,35.0,42.0,30.12299999999997,18.245999999999945,6.3689999999999145,5.959999999999923,5.550999999999931,4.115003182101721,2.6790063642035116,1.243009546305302,1.391185626169829,1.210862159729,0.9583871760071618,0.7059121922853238,0.4534372085634857,0.4289706322129518,0.412730008363724,0.3264800055758174,0.2402300027879108,0.1539800000000042,0.1244099999999974,0.0948399999999978,0.1101399999999985,0.1254399999999992,0.14074,0.11735,0.120990432798862,0.069,0.074,8.382666666666665,16.691333333333333,25.0,21.31560001373291,17.63120002746582,13.946800041198731,10.26240005493164,6.57800006866455,5.493036818504332,4.408073568344114,3.323110318183896,2.238147068023678,1.15318381786346,1.0645428538322412,0.9759018898010228,0.8872609257698042,0.7986199617385856,0.709978997707367,0.5945380210876466,0.4790970444679262,0.3636560678482058,0.2482150912284854,0.132774114608765,0.6736502647399899,1.214526414871215,1.75540256500244,2.2962787151336648,2.83715486526489,10.891436576843262,18.94571828842163,27.0,26.0,25.0,24.0,23.0,6.167000000000002,6.274000000000001,6.381,6.488,6.595,0.9420000000000072,0.9740000000000038,1.0060000000000002,1.038,1.07,1.0390000000000157,1.1100000000000136,1.1810000000000116,1.252,1.323,0.4609999999999843,0.561000000000007,0.6610000000000014,0.761,0.861,0.6170000000000044,0.570999999999998,0.5250000000000057,0.479,0.433,0.1610000000000013,0.1390000000000029,0.1170000000000044,0.095,0.073
Moldova,58.0,61.0,64.0,44.635000000000005,25.270000000000003,5.905000000000001,5.913000000000004,5.921000000000003,4.370451364915641,2.8199027298312784,1.269354094746916,1.387626880276997,1.25182557106018,0.9124018608247044,0.5729781505892289,0.2335544403537532,0.2292368470793793,0.240729048848152,0.167789365898768,0.094849682949384,0.02191,0.0247899999999994,0.0276699999999996,0.0882833333333331,0.1488966666666665,0.20951,0.19997,0.208779126405716,0.171,0.181,18.787333333333336,37.39366666666667,56.0,45.96759996414185,35.935199928283694,25.902799892425534,15.87039985656738,5.83799982070923,4.81617398262024,3.7943481445312512,2.7725223064422617,1.7506964683532722,0.728870630264282,0.7009895443916319,0.6731084585189816,0.6452273726463315,0.6173462867736812,0.589465200901031,0.4735904179513451,0.3577156350016591,0.2418408520519731,0.1259660691022872,0.0100912861526012,0.5696347087621689,1.1291781313717366,1.6887215539813043,2.248264976590872,2.80780839920044,20.20520559946696,37.60260279973348,55.0,59.0,63.0,67.0,71.0,5.972999999999985,5.861999999999995,5.751000000000005,5.64,5.529,0.5730000000000004,0.6009999999999991,0.6289999999999978,0.657,0.685,1.2199999999999989,1.247,1.274000000000001,1.301,1.328,0.2630000000000052,0.382000000000005,0.5010000000000048,0.62,0.739,0.1929999999999978,0.2059999999999959,0.2189999999999976,0.232,0.245,0.0,0.0,0.0,0.0,0.0
